name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Kerrin Payson,"{951: 0.07025116669912634, 661: 0.3985452589902154, 29: 0.23949057920026462, 913: 0.2278024260537448, 986: 0.870434896920357, 957: 0.17972895422820745, 839: 0.38718276528540496, 501: 0.6015696186600064, 399: 0.2609815984712611, 458: 0.4326657104438487, 23: 0.7231483047805742, 528: 0.49254465076797427, 203: 0.25216399540559653, 816: 0.5545079461917197, 511: 0.19590445455155514, 11: 0.0, 294: 0.692043773721216, 764: 0.281380422723708, 803: 0.7002165560802984, 649: 0.0, 331: 0.5753527381686503, 30: 0.3525487730550374, 128: 0.4908177949379029, 160: 0.2543826602959145, 392: 0.11557616234506529, 400: 0.0, 485: 0.22548113305959827, 595: 0.6972150789461047, 620: 0.7400931091013323, 809: 0.7360646864970226}",52.0,single,m,gay,a little extra,other,socially,never,graduated from college/university,white,72.0,-1.0,,,has dogs and has cats,catholicism but not too serious about it,no,"english (fluently), portuguese (fluently), french (fluently), spanish (fluently)",Linear Classifiers 1k/83.joblib
Randa Selway,"{417: 0.4744979466871153, 69: 0.0, 734: 0.51587047813486, 929: 0.3349699828096666, 839: 0.5889019127298964, 769: 1.0, 34: 0.2668566013267042, 58: 0.0, 75: 0.8340264782273743, 204: 0.9929246828766122, 211: 0.7875615303838774, 311: 0.0, 366: 0.8228889363543306, 516: 0.8326924373897602, 586: 0.4370232688001039, 758: 0.818628172955399, 821: 0.5465786603467655, 907: 0.7437831101211247, 983: 0.47214773598526794}",45.0,single,f,straight,curvy,mostly anything,socially,never,graduated from masters program,white,63.0,-1.0,medicine / health,has kids,has dogs and likes cats,christianity and somewhat serious about it,no,"english (fluently), spanish (poorly)",Linear Classifiers 1k/294.joblib
Allyce Francyne,"{919: 0.3370010034559563, 335: 0.6045544967879266, 931: 1.0, 871: 0.0, 902: 1.0, 753: 0.88527249710069, 256: 1.0, 532: 0.013918277023954317, 283: 0.6649872260735741, 596: 0.0, 928: 1.0, 208: 1.0, 660: 1.0, 305: 0.08215656137541671, 731: 0.6137781242453624, 1: 1.0, 81: 0.0, 385: 1.0, 686: 1.0, 746: 0.0, 779: 1.0, 962: 1.0, 963: 1.0, 980: 1.0}",24.0,single,f,straight,average,strictly anything,not at all,never,graduated from college/university,white,68.0,-1.0,executive / management,"doesn't have kids, and doesn't want any",dislikes dogs and dislikes cats,agnosticism and very serious about it,yes,english,Linear Classifiers 1k/993.joblib
Mady Roche,"{42: 0.45754641925734685, 81: 0.7716490695532183, 118: 1.0, 225: 0.8831989999984797, 464: 0.276760398196747, 568: 0.8522615560220963, 645: 0.5614654046911465, 665: 1.0, 751: 0.8291722064888845, 769: 0.470673703778826, 776: 0.007756440493261962, 780: 0.9790789288971631, 830: 1.0, 872: 0.0, 892: 1.0, 942: 0.0}",26.0,single,m,straight,average,anything,socially,never,,white,68.0,-1.0,medicine / health,,has dogs,catholicism,,english,Linear Classifiers 1k/873.joblib
Steffane Kelula,"{702: 0.21729120164412585, 394: 0.0, 740: 0.8214952890316153, 413: 0.5097235725287762, 299: 0.5495488092564033, 719: 0.0, 60: 0.763666130804073, 262: 0.0, 362: 0.6669719234017549, 517: 0.5552214324161381, 522: 1.0, 703: 0.6106726629997966, 745: 0.8892543766912794, 870: 0.5749495396437959}",25.0,single,m,straight,,,socially,never,working on college/university,white,75.0,-1.0,other,,likes dogs and dislikes cats,agnosticism,no,english,Linear Classifiers 1k/872.joblib
Cindelyn Newell,"{629: 1.0, 813: 0.0, 43: 0.04517331061830454, 801: 0.846999131257304, 292: 0.92863623876808, 20: 0.9312817603531229, 812: 0.6809356269623859, 493: 0.9279439290657994, 910: 0.11520154158227491, 858: 0.5566266293308573, 744: 0.45501374327370137, 952: 1.0, 889: 0.9985475690679539, 299: 0.0, 997: 0.0, 436: 1.0, 238: 0.529622756208262, 698: 1.0, 26: 0.6353458310606062, 220: 0.43008735752624005, 287: 1.0, 304: 0.7648439410290298, 368: 1.0, 426: 0.8656122568579558, 464: 0.0, 525: 0.8492573294996966, 661: 0.27144996275484345, 704: 1.0, 750: 0.28213679587655527, 794: 0.22000396669329447, 943: 1.0}",35.0,single,m,straight,fit,,socially,never,,white,73.0,-1.0,,,,,no,english,Linear Classifiers 1k/341.joblib
Gertrud Silvan,"{268: 0.9221317683761612, 954: 0.5356608615420617, 484: 0.546232835317463, 665: 0.3239851779520544, 871: 0.552127526801379, 367: 0.14806968066234116, 74: 0.6191138037344621, 614: 0.5871063692572291, 944: 0.8210859176599952, 262: 0.6246032184109134, 234: 0.4096264943493737, 309: 0.34903785618642713, 47: 0.045700499940844796, 61: 0.5486570538526085, 72: 0.818516685304715, 108: 0.889788728523111, 195: 1.0, 254: 0.0, 298: 0.22579318625374656, 531: 0.47357123612771757, 577: 1.0, 581: 1.0, 712: 0.5304455594864406, 743: 0.17887334468448035, 876: 1.0, 933: 0.37715990203007266, 993: 0.5468364524908611}",25.0,single,f,straight,fit,,socially,never,graduated from college/university,,68.0,-1.0,sales / marketing / biz dev,,likes dogs and likes cats,christianity,sometimes,"english, chinese, c++",Linear Classifiers 1k/549.joblib
Adore Ranjiv,"{410: 1.0, 745: 0.2375228127691016, 511: 1.0, 352: 1.0, 776: 1.0, 207: 0.04431669118783832, 238: 0.17006789798863564, 310: 1.0, 315: 1.0, 451: 1.0, 476: 0.9838212552911372, 569: 1.0, 571: 1.0, 607: 0.0, 669: 0.8687184706953326, 710: 1.0, 726: 1.0, 733: 0.7192294111933265, 907: 1.0, 974: 0.3657620677003688}",33.0,single,m,straight,athletic,,socially,never,,white,67.0,-1.0,science / tech / engineering,,,other and laughing about it,no,"english (fluently), spanish (poorly)",Linear Classifiers 1k/270.joblib
Annora Valerio,"{472: 0.4091149454784379, 442: 0.4385677875232747, 467: 0.4291024408236525, 322: 0.3830740206876278, 982: 0.5510646738948792, 566: 0.975711134120022, 858: 1.0, 21: 0.5068843226840096, 65: 0.8462420241272937, 119: 0.0, 226: 0.9526917864765452, 257: 0.3682058637684886, 341: 1.0, 411: 0.10208806517873076, 449: 0.13009388300821723, 802: 0.0, 824: 0.0, 926: 1.0}",41.0,single,m,straight,average,,socially,sometimes,graduated from college/university,white,73.0,100000.0,entertainment / media,has a kid,has dogs,agnosticism and laughing about it,no,"english (fluently), french (poorly)",Linear Classifiers 1k/528.joblib
Charissa Noam,"{482: 1.0, 388: 0.0, 941: 1.0, 45: 1.0, 487: 1.0, 216: 0.8998948576351582, 940: 1.0, 248: 1.0, 25: 0.0, 1001: 1.0, 218: 1.0, 969: 0.0, 148: 1.0, 424: 0.39992040908961846, 13: 0.4684992079504262, 715: 1.0, 963: 0.0, 193: 1.0, 420: 0.8721871687229763, 625: 0.0, 37: 0.40586176890624426, 222: 0.6444104131707791, 300: 0.9402758445873975, 383: 0.3554294121073416, 483: 0.0, 556: 0.0, 596: 0.6384322446235922, 667: 1.0, 790: 0.0, 856: 1.0}",26.0,single,f,straight,skinny,mostly anything,socially,never,graduated from college/university,white,64.0,50000.0,banking / financial / real estate,,likes dogs and dislikes cats,christianity but not too serious about it,no,english (fluently),Linear Classifiers 1k/289.joblib
Mariann Bronk,"{249: 1.0, 669: 1.0, 375: 1.0, 503: 1.0, 420: 1.0, 39: 0.0, 1: 0.020632642454238126, 148: 1.0, 165: 0.0, 200: 0.0, 252: 1.0, 262: 1.0, 392: 1.0, 559: 1.0, 609: 1.0, 640: 1.0, 755: 1.0, 928: 1.0, 959: 0.46386172287524496, 992: 1.0}",27.0,single,m,straight,a little extra,,often,sometimes,graduated from two-year college,other,71.0,-1.0,hospitality / travel,,likes dogs and likes cats,other and laughing about it,trying to quit,"english (fluently), spanish (poorly)",Linear Classifiers 1k/453.joblib
Janenna Jorgan,"{453: 0.6383235155498159, 322: 0.5352213814431606, 662: 0.0, 547: 0.6308996818853174, 225: 0.9581588490913591, 851: 0.5958434507009507, 800: 0.24947772257834266, 34: 0.9802557279102055, 442: 0.2917244574289466, 866: 1.0, 287: 0.0, 790: 0.03033347904628947, 346: 0.488577407191074, 462: 1.0, 554: 0.5935980302593755, 340: 0.7603751914248926, 693: 0.38915828670323727, 96: 0.0, 27: 1.0, 192: 0.0, 205: 0.24509569012584986, 222: 0.14527754690186612, 369: 1.0, 498: 1.0, 526: 0.7580060886907782, 546: 0.0, 605: 0.9749174196265029, 623: 0.6873008250907935, 644: 0.17455160253779756, 688: 0.751996496787438, 716: 0.0, 799: 0.5139942857388515, 965: 0.07812977475985239, 980: 0.0}",25.0,single,f,straight,fit,anything,socially,never,graduated from masters program,white,64.0,-1.0,sales / marketing / biz dev,,,judaism but not too serious about it,no,english,Linear Classifiers 1k/943.joblib
Kylynn Ardra,"{907: 0.8616931499621359, 71: 0.588798061044641, 319: 0.7102160821661947, 230: 0.0, 143: 0.0, 882: 0.0, 630: 0.0, 32: 1.0, 75: 0.0, 267: 0.3209260537279297, 380: 0.9575341687473715, 384: 0.0, 562: 0.46678503618544553, 633: 0.19001560810049867, 707: 0.1997041987227206, 729: 0.5083308780078024, 735: 0.27061731762927366, 911: 0.1616151089753064}",39.0,single,f,straight,athletic,,socially,sometimes,graduated from college/university,white,63.0,-1.0,sales / marketing / biz dev,,has dogs,catholicism but not too serious about it,no,english,Linear Classifiers 1k/992.joblib
Odessa Bahr,"{286: 1.0, 895: 0.8733031911011053, 379: 0.12786090422429552, 757: 0.9367644342750294, 794: 1.0, 501: 0.0, 759: 0.6878900758046722, 143: 0.0, 369: 0.316960193522287, 335: 0.6385030640050182, 701: 0.5556339328596183, 637: 0.8077593476745784, 51: 0.8812592423233909, 89: 0.6617464593826701, 105: 0.9299999999999993, 170: 0.683421377599462, 529: 0.0, 661: 0.0, 662: 0.47915699697529224, 716: 0.410962844908779, 738: 0.17781153102516667, 762: 0.3957555479977386, 845: 0.6256815943629346, 847: 0.0, 860: 1.0, 883: 1.0}",35.0,single,m,straight,athletic,mostly anything,socially,never,graduated from law school,white,71.0,-1.0,law / legal services,doesn't have kids,likes dogs,buddhism and laughing about it,no,english,Linear Classifiers 1k/104.joblib
Miquela Dannye,"{455: 1.0, 268: 0.619457776951899, 293: 0.8139338954318145, 687: 1.0, 104: 0.0, 7: 0.9170409955838901, 30: 0.7761188303835826, 36: 0.42619485056437334, 64: 0.0, 236: 0.0, 274: 0.7413223675640754, 279: 0.2321702856453287, 303: 0.6803107726272621, 362: 0.6577144211720682, 427: 1.0, 668: 1.0, 671: 0.0, 700: 0.0, 848: 0.09457707650953306, 864: 0.05436621531000174, 867: 0.0, 937: 1.0, 951: 0.0}",30.0,single,f,straight,curvy,,socially,,working on masters program,white,64.0,-1.0,education / academia,,likes dogs,atheism and laughing about it,no,"english, french",Linear Classifiers 1k/18.joblib
Gerrie Connelly,"{865: 0.9467840253055559, 21: 1.0, 836: 1.0, 14: 0.0, 209: 1.0, 386: 0.0, 53: 1.0, 945: 1.0, 211: 0.5177989721502279, 720: 1.0, 117: 1.0, 5: 0.6771990892037589, 66: 1.0, 89: 1.0, 158: 0.9295544675324567, 225: 0.6402099427596077, 260: 0.3514649746817078, 305: 0.08215656137541671, 430: 1.0, 530: 0.5678455386088661, 619: 1.0, 675: 1.0, 685: 1.0, 848: 1.0, 897: 1.0}",21.0,single,m,straight,athletic,anything,socially,sometimes,graduated from high school,"hispanic / latin, white",74.0,-1.0,other,,,,sometimes,english,Linear Classifiers 1k/993.joblib
Britni Waldron,"{586: 1.0, 421: 1.0, 768: 1.0, 85: 1.0, 766: 0.5130479813292688, 468: 1.0, 31: 0.05959168640409729, 76: 0.0, 132: 0.0, 138: 0.7736063427304352, 143: 0.34155194577035, 222: 0.0, 365: 0.0, 375: 0.0, 390: 0.0, 414: 0.1670597374202778, 592: 0.0, 626: 0.08557222467005765, 644: 0.0, 659: 0.37893406765025084}",48.0,single,f,straight,fit,mostly anything,socially,never,graduated from college/university,white,69.0,-1.0,student,,,,no,"english (fluently), french (okay), spanish (okay)",Linear Classifiers 1k/404.joblib
Rozele Xerxes,"{683: 1.0, 956: 0.0, 501: 0.0, 252: 0.5717649800678481, 361: 0.0, 752: 0.524604085895227, 226: 0.5984628331453488, 329: 0.9948603976064962, 337: 1.0, 385: 1.0, 504: 0.5811330598899058, 596: 0.4170906778055512, 732: 0.9719825205146284, 826: 1.0, 923: 0.0, 943: 1.0, 963: 0.8016552261305447}",25.0,seeing someone,m,straight,a little extra,,often,never,working on college/university,white,73.0,-1.0,other,,likes dogs,,no,"english (fluently), sign language (okay)",Linear Classifiers 1k/259.joblib
Coral Cherianne,"{241: 1.0, 19: 0.6403025426395837, 436: 0.9147237787445578, 911: 0.9336807842891571, 153: 1.0, 193: 1.0, 383: 1.0, 459: 1.0, 701: 1.0, 704: 1.0, 746: 0.11493511459343564, 748: 0.4962551586354089, 941: 0.0}",27.0,single,m,bisexual,athletic,mostly anything,very often,sometimes,graduated from two-year college,white,71.0,-1.0,other,,likes dogs and dislikes cats,other and laughing about it,when drinking,english,Linear Classifiers 1k/555.joblib
Heddie Brackely,"{942: 1.0, 626: 0.2808987206906024, 77: 0.0, 650: 0.48931165049566006, 657: 0.7545304937828061, 782: 0.0, 341: 0.6096114180564498, 730: 1.0, 345: 0.0, 583: 0.058273143777988645, 958: 0.5320107523200654, 98: 0.9736316907972653, 123: 1.0, 987: 0.6829833731141972, 793: 0.04274721542842119, 334: 1.0, 451: 0.27102312452953425, 702: 0.0, 889: 0.5744804790988314, 715: 0.3382543279513468, 764: 0.47616701612561907, 975: 0.531517758261326, 634: 0.8846289621837307, 352: 0.5545977061163299, 945: 0.29759280611823113, 379: 0.743824662702709, 408: 0.32847141837921634, 426: 0.6782291430150842, 449: 0.4922586490039178, 484: 0.6702192115344532, 693: 0.46571282854795415, 707: 0.3143581706840519, 713: 0.37018854950204716, 716: 0.30762850854734514, 751: 0.5353459538897343, 769: 0.9054152176643022, 848: 0.9696467279292234, 869: 0.17036401827957492}",20.0,single,m,straight,average,,rarely,never,working on college/university,hispanic / latin,73.0,-1.0,,,,,no,english,Linear Classifiers 1k/963.joblib
Kara-Lynn Vittoria,"{566: 1.0, 306: 0.9901007094870495, 554: 1.0, 817: 0.2445551972440141, 597: 0.0, 857: 0.7820554818635941, 490: 1.0, 733: 1.0, 74: 1.0, 643: 1.0, 684: 1.0, 493: 0.601542160203957, 399: 0.8735826440799945, 225: 1.0, 754: 0.9118901897719089, 234: 0.034301300776698795, 328: 1.0, 138: 0.0, 412: 1.0, 794: 1.0, 862: 1.0, 87: 0.0, 118: 0.07248955997596518, 153: 1.0, 304: 0.316607332381202, 356: 0.6229716138496171, 358: 0.9654571432937207, 369: 0.0, 379: 0.253599680972016, 382: 1.0, 464: 0.043363648459307846, 513: 0.0, 515: 1.0, 633: 0.6887573870330517, 666: 1.0, 713: 1.0, 780: 0.04090735770257403}",31.0,available,m,straight,thin,anything,socially,never,graduated from college/university,"hispanic / latin, white",74.0,20000.0,construction / craftsmanship,"doesn't have kids, but might want them",likes dogs and has cats,agnosticism and somewhat serious about it,when drinking,"english (fluently), spanish (okay)",Linear Classifiers 1k/298.joblib
Camile Brodench,"{646: 1.0, 262: 0.0, 822: 1.0, 22: 0.0, 40: 0.7156903636439296, 63: 0.0, 114: 1.0, 145: 0.0, 162: 0.0, 171: 0.082057827958252, 321: 0.8342320181556104, 424: 0.710664739933911, 499: 0.2693374401197701, 639: 0.0, 653: 1.0, 878: 0.0, 888: 0.23790032692479457, 926: 0.3845812966218105}",37.0,single,f,straight,full figured,,socially,never,graduated from college/university,white,68.0,-1.0,medicine / health,"doesn't have kids, but might want them",likes dogs and has cats,,no,english (fluently),Linear Classifiers 1k/590.joblib
Jillayne Jary,"{749: 1.0, 981: 0.0, 935: 0.0, 758: 0.8237213695489674, 443: 0.0, 595: 1.0, 303: 1.0, 995: 0.2209191681046443, 354: 0.35897808364818395, 304: 0.0, 70: 0.0, 356: 0.05017052208412398, 14: 1.0, 786: 0.08097646768159539, 225: 0.06647704038744351, 481: 1.0, 375: 1.0, 760: 0.0, 236: 0.0, 226: 1.0, 695: 0.13023728313644423, 522: 1.0, 342: 0.1124708879058236, 167: 0.38081774338125385, 199: 0.7416978651556141, 163: 0.0, 192: 1.0, 282: 0.6966952707948613, 659: 0.0, 774: 0.5921883621640944, 835: 0.0, 892: 0.8341586764853179, 965: 0.3179236237656724}",55.0,single,f,straight,curvy,strictly other,socially,never,graduated from masters program,white,64.0,-1.0,education / academia,,has cats,buddhism and somewhat serious about it,no,english,Linear Classifiers 1k/937.joblib
Steffane Othilia,"{668: 0.49722793306966784, 779: 0.6809239391068922, 161: 0.39652712791913425, 772: 0.6824282734083025, 542: 0.33124532952314834, 494: 0.12238169684001754, 333: 0.3956865004935364, 4: 0.7078326117991849, 107: 1.0, 244: 1.0, 406: 1.0, 474: 0.8676760501177303, 491: 1.0, 562: 0.13658716116491743, 627: 0.8385150964052568, 809: 0.04250593829762028, 848: 1.0, 856: 1.0, 882: 0.4780952028886598, 895: 0.731171417364795, 920: 0.9531060872581776, 932: 0.4164599860016134}",37.0,single,f,straight,athletic,mostly other,socially,never,graduated from two-year college,white,65.0,-1.0,other,"doesn't have kids, but wants them",has dogs,judaism but not too serious about it,no,english (fluently),Linear Classifiers 1k/474.joblib
Morganica Goode,"{204: 1.0, 979: 0.0, 254: 1.0, 327: 0.37858810166877865, 721: 0.0, 199: 0.09866937341564741, 542: 0.6118280114949617, 547: 0.49804628435514964, 808: 0.0, 539: 0.845093797949054, 577: 0.2678902425126264, 722: 0.14594029075862425, 660: 1.0, 198: 0.0, 947: 0.6506829820060229, 318: 0.3698918902160111, 82: 0.9181057471659557, 482: 0.5773555135274053, 168: 0.0, 6: 1.0, 88: 0.9140368298353487, 89: 1.0, 165: 0.0, 213: 1.0, 270: 0.0, 331: 0.3633316284726078, 350: 0.06362083448869571, 422: 1.0, 530: 0.5073003563843932, 573: 1.0, 900: 1.0, 915: 0.9803695788768916}",24.0,single,m,straight,average,mostly anything,socially,never,working on college/university,white,74.0,-1.0,sales / marketing / biz dev,,likes dogs and likes cats,,trying to quit,"english (fluently), polish (fluently), spanish (poorly)",Linear Classifiers 1k/328.joblib
Hettie Levey,"{600: 0.4841935623109741, 642: 0.4266734564619501, 97: 1.0, 967: 0.40522092857364633, 705: 1.0, 776: 1.0, 569: 0.0, 335: 1.0, 675: 1.0, 972: 1.0, 261: 0.159639597401517, 940: 0.5651771347098844, 376: 0.34541528978427216, 223: 1.0, 635: 0.8005253674525665, 356: 0.6503781483782252, 992: 0.0, 116: 0.28240991477215616, 979: 0.0, 416: 1.0, 339: 1.0, 577: 0.312914042915617, 750: 0.8531562978976179, 17: 0.275910235082625, 65: 1.0, 77: 0.6843476226222123, 122: 1.0, 233: 1.0, 258: 0.0, 277: 0.41577862169170743, 415: 1.0, 532: 0.5994541964158326, 605: 0.0, 610: 1.0, 806: 0.6136709532478761, 845: 0.45371912440359274, 909: 1.0, 947: 0.4859202549876329}",32.0,single,f,straight,average,mostly anything,socially,never,graduated from law school,white,64.0,-1.0,law / legal services,"doesn't have kids, but wants them",likes cats,catholicism but not too serious about it,no,english,Linear Classifiers 1k/378.joblib
Selma Jenness,"{435: 1.0, 351: 0.0, 935: 0.0, 624: 1.0, 71: 0.1764988124156357, 522: 1.0, 252: 0.0, 761: 0.5434268635036101, 966: 1.0, 243: 1.0, 86: 0.18147184827132623, 181: 0.25903380227632855, 594: 0.0, 612: 0.6968759526221069, 661: 0.43350350346027966, 838: 0.5257977167014705, 873: 0.0, 888: 0.14248112473446106, 941: 0.23215486510984906}",18.0,single,m,straight,average,mostly anything,not at all,never,graduated from high school,pacific islander,70.0,-1.0,military,"doesn't have kids, but wants them",likes dogs and likes cats,catholicism and laughing about it,no,english,Linear Classifiers 1k/156.joblib
Codie Damarra,"{834: 0.03464872309801681, 207: 0.06263205069376632, 158: 0.4927470649813337, 285: 0.9206479768627798, 973: 0.0, 307: 0.0, 402: 1.0, 719: 1.0, 809: 0.0, 357: 0.6657594663541921, 596: 0.0, 248: 0.0, 655: 0.0, 183: 1.0, 471: 0.8043828921491762, 943: 0.0, 171: 0.5454681316402654, 19: 0.19125232237487566, 709: 0.10121670864171417, 999: 0.0, 576: 0.31878692621956084, 230: 1.0, 544: 1.0, 159: 0.0, 265: 0.0, 278: 0.0, 359: 0.541645892048912, 531: 0.0, 537: 0.0, 643: 0.6643448914722292, 669: 0.0, 764: 0.0, 852: 0.0, 956: 0.0, 974: 0.3569151238099426}",19.0,single,m,straight,fit,mostly anything,socially,never,working on high school,hispanic / latin,75.0,-1.0,student,,has dogs and likes cats,,no,"english (fluently), spanish (okay), hebrew (poorly)",Linear Classifiers 1k/496.joblib
Alia Cadmar,"{914: 0.26190735870661275, 425: 0.1849197297234646, 688: 0.35363617414893245, 755: 1.0, 24: 0.540469464255783, 407: 0.18947721211954338, 19: 0.8514291569334196, 566: 0.036961922619063614, 388: 1.0, 52: 0.06580518086284481, 776: 1.0, 420: 0.3401277909642326, 63: 1.0, 33: 1.0, 65: 1.0, 70: 0.7696351254064275, 107: 0.0, 184: 1.0, 210: 0.15338704036679918, 362: 0.7020727526248054, 639: 0.02404448703006601, 720: 1.0, 881: 0.4754372673696148, 893: 1.0, 927: 0.7887359241023457, 953: 1.0}",22.0,single,f,straight,fit,mostly anything,socially,never,graduated from space camp,white,61.0,-1.0,artistic / musical / writer,,likes dogs and has cats,judaism and somewhat serious about it,no,english (fluently),Linear Classifiers 1k/575.joblib
