name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Linzy Granoff,"{389: 1.0, 942: 0.0, 669: 1.0, 794: 1.0, 951: 0.0, 904: 0.0, 502: 1.0, 608: 1.0, 577: 1.0, 279: 0.7633390160544771, 997: 0.9276177763252118, 720: 0.0, 559: 0.29188233235538874, 677: 0.0, 59: 0.025047085927099033, 198: 0.5676048763251949, 640: 1.0, 567: 0.0, 614: 0.5853987488168517, 80: 0.18315091487553836, 195: 0.47653298090289553, 200: 0.0, 848: 0.0, 303: 0.41511463097467427, 182: 0.0, 185: 0.8128787617506656, 218: 0.1500948867191081, 315: 0.33298293535409407, 407: 0.26732193403211824, 481: 1.0, 541: 0.7208009974421117, 611: 0.6295717020049647, 672: 0.1874947291334621, 707: 1.0, 739: 1.0, 741: 0.158596820827686, 754: 0.5115115081375112, 761: 0.752230626854054, 857: 0.0, 952: 0.0}",32,single,f,straight,fit,anything,socially,never,graduated from masters program,indian,61.0,-1,computer / hardware / software,"doesn't have kids, but wants them",,hinduism but not too serious about it,no,"english (fluently), hindi (okay), spanish (poorly)",Linear Classifiers/747.joblib
Kristan Bandeen,"{491: 1.0, 946: 0.0, 571: 0.0, 223: 1.0, 278: 0.7657198767657376, 320: 1.0, 358: 0.07989441668137198, 619: 0.6926114983257583, 646: 0.8005666054141827, 686: 1.0, 695: 0.0, 730: 0.3627218649053221, 890: 0.0}",31,single,f,straight,fit,mostly vegan,rarely,never,working on masters program,"native american, hispanic / latin, white",64.0,30000,political / government,,likes dogs and likes cats,other and somewhat serious about it,no,"english (fluently), spanish (fluently), arabic (okay), french (poorly), thai (poorly)",Linear Classifiers/438.joblib
Valeda Nikaniki,"{700: 0.7626533455868261, 481: 1.0, 845: 0.4602760048214174, 46: 1.0, 611: 1.0, 288: 0.4496398788645246, 234: 0.0, 254: 0.4198690801376994, 860: 0.4815118020604041, 843: 1.0, 652: 0.6648092384211806, 912: 1.0, 996: 0.0, 83: 0.7708500096977762, 146: 1.0, 321: 0.7297080535298903, 381: 0.7052098185869564, 432: 1.0, 545: 1.0, 616: 0.22127587890157852, 661: 0.9503969507051044, 686: 0.8177066154003185, 693: 0.12539503111161565, 758: 0.6899388869035237, 781: 1.0, 788: 1.0, 795: 1.0, 955: 0.8594134320289104}",32,single,m,straight,athletic,,socially,never,graduated from college/university,white,72.0,-1,other,"doesn't have kids, but might want them",likes dogs and likes cats,buddhism and somewhat serious about it,no,"english, spanish (poorly)",Linear Classifiers/968.joblib
Thalia LaRue,"{7: 1.0, 362: 1.0, 628: 0.8807148799642706, 809: 1.0, 65: 0.39441202487363025, 118: 0.6194085899452304, 242: 1.0, 266: 0.9999977670216635, 389: 1.0, 482: 1.0, 519: 1.0, 541: 0.011569564092307694, 650: 0.0, 655: 1.0, 683: 1.0, 909: 0.39184635485914754}",22,single,f,straight,average,mostly anything,socially,never,working on college/university,"asian, pacific islander",64.0,-1,sales / marketing / biz dev,"doesn't have kids, but wants them",likes dogs,catholicism and somewhat serious about it,no,"english (fluently), tagalog (fluently), spanish (okay)",Linear Classifiers/37.joblib
Keelia Sundin,"{261: 0.4056526294606133, 947: 0.0022960144977721697, 655: 0.10470322121779496, 506: 0.34411480654919835, 537: 1.0, 573: 0.4808123383971905, 311: 0.3692343774508977, 753: 0.0, 980: 0.42098278023361413, 868: 0.7830926583595259, 154: 0.45236195558391756, 693: 0.30210886364161205, 531: 0.7588752223786743, 243: 0.0, 370: 0.5722296896902099, 374: 0.23099114424935419, 382: 0.3762363254962624, 408: 0.27387532911820855, 542: 1.0, 574: 1.0, 683: 0.0, 714: 0.033750274707612604, 838: 0.697499897710463, 872: 0.0, 889: 1.0, 963: 0.42015140935414585, 973: 1.0}",37,single,m,straight,fit,anything,socially,,graduated from college/university,white,70.0,-1,medicine / health,,likes dogs,,no,"english (fluently), spanish (poorly)",Linear Classifiers/135.joblib
Hyacinthe Munn,"{180: 0.19674017380831527, 366: 0.0, 43: 0.4594574997983758, 551: 0.08599380541575535, 540: 1.0, 46: 0.006039449886390658, 598: 0.8527886496220157, 38: 0.19902388393130074, 41: 0.0, 564: 1.0, 148: 1.0, 269: 1.0, 338: 1.0, 982: 0.22429396891933925, 611: 0.0, 547: 0.5617354691229683, 155: 0.5610959085891539, 772: 0.5431239335793068, 222: 0.1678714314130803, 198: 0.7893643919474175, 764: 0.43674874392398216, 970: 0.7140660099844366, 709: 0.29951241979433657, 100: 0.21932280852617578, 23: 0.4085374588875642, 28: 0.11798676862230312, 87: 0.6923198917276688, 146: 0.0, 259: 0.949510042625933, 293: 0.14327463274940033, 304: 1.0, 501: 1.0, 524: 0.3113453558862198, 632: 0.9127640936341457, 740: 0.0, 758: 0.21007980372073362, 781: 0.6852402883261942, 796: 0.0, 886: 0.9714605218922048, 893: 0.23831662911141105}",33,single,f,straight,athletic,anything,socially,never,graduated from college/university,asian,63.0,-1,other,doesn't have kids,,agnosticism,,english,Linear Classifiers/97.joblib
Flo Cyrie,"{868: 1.0, 516: 0.8354336630645913, 322: 1.0, 545: 1.0, 753: 0.0, 455: 0.0, 826: 1.0, 60: 1.0, 524: 1.0, 146: 0.0, 179: 0.0, 261: 0.9496526282670135, 27: 1.0, 123: 1.0, 640: 1.0, 196: 0.19608241983317898, 2: 0.0, 915: 0.0, 742: 1.0, 4: 0.7439171450670021, 49: 0.2780594265341465, 149: 1.0, 194: 0.0, 213: 0.0, 234: 1.0, 271: 1.0, 278: 0.9825262716613943, 433: 1.0, 434: 0.0, 500: 1.0, 672: 0.0, 737: 1.0, 884: 0.6401628456552042, 938: 1.0}",44,single,m,straight,average,strictly anything,socially,never,graduated from college/university,white,72.0,100000,construction / craftsmanship,has kids,likes dogs and likes cats,agnosticism but not too serious about it,trying to quit,"english (fluently), german (okay)",Linear Classifiers/509.joblib
Agnese Margarete,"{342: 0.3634985521172405, 254: 1.0, 507: 0.6362994804626918, 128: 0.024811456890786177, 23: 0.8554041267800729, 820: 0.38494601953422775, 999: 0.46805814397672135, 198: 1.0, 3: 0.08995500852444543, 854: 1.0, 55: 0.30227981178217395, 767: 0.18074708518489752, 975: 0.7355937458731068, 173: 0.5432561262162057, 733: 0.034838981569879246, 705: 0.17066346383854364, 105: 0.3909379271606142, 242: 0.5687015740341004, 447: 0.9393059725703703, 563: 0.3091560116129693, 573: 1.0, 735: 0.675279855356137, 782: 1.0, 844: 1.0, 949: 0.8054760472374232}",18,single,m,straight,athletic,,,never,,hispanic / latin,66.0,-1,,,has dogs,christianity,,english,Linear Classifiers/446.joblib
Deloria Gino,"{732: 0.7368615425228988, 176: 0.6383869694402322, 405: 0.4989277355162596, 823: 1.0, 771: 0.0, 439: 1.0, 638: 0.9112269145632546, 263: 1.0, 467: 0.44768713640642854, 27: 1.0, 264: 0.743441283627372, 635: 0.29453467623703133, 655: 0.579269175019558, 98: 0.7946040558416847, 894: 0.5933043414065517, 907: 0.973049823473171, 410: 0.4310607336775867, 427: 0.6213710856613623, 999: 0.9557124318755985, 984: 0.3039061519066846, 912: 1.0, 6: 0.0, 61: 1.0, 90: 1.0, 114: 1.0, 453: 0.6266797610820936, 702: 1.0, 824: 0.0, 896: 0.0, 911: 0.3401077347459731}",38,single,m,gay,average,,socially,sometimes,dropped out of college/university,hispanic / latin,65.0,-1,,,,,when drinking,"english, spanish",Linear Classifiers/632.joblib
Meghann Goddard,"{48: 1.0, 920: 0.0, 84: 0.0, 88: 0.39518303101350094, 174: 0.0, 200: 1.0, 259: 0.8923172660916887, 451: 0.4853008247301598, 556: 0.30009416352185037, 600: 0.0, 605: 0.9180408736176966, 612: 1.0, 830: 0.27293834911773907}",23,single,f,straight,average,mostly anything,socially,sometimes,working on masters program,,64.0,-1,student,,has dogs and likes cats,catholicism but not too serious about it,no,english (fluently),Linear Classifiers/769.joblib
Elka Silvan,"{153: 0.0, 526: 0.0, 1: 1.0, 927: 0.4949037154513345, 977: 1.0, 841: 0.0, 650: 0.0, 131: 1.0, 604: 0.0, 445: 0.0, 668: 1.0, 70: 1.0, 649: 0.0, 606: 0.0, 524: 1.0, 347: 0.0, 483: 0.9006182228680846, 945: 1.0, 343: 1.0, 624: 1.0, 26: 1.0, 514: 0.0, 560: 0.0, 331: 0.7187337945531738, 287: 0.33440686907432404, 54: 0.0, 103: 1.0, 157: 0.4446714775988516, 209: 1.0, 224: 1.0, 377: 1.0, 452: 1.0, 465: 1.0, 566: 0.0, 595: 0.8542608380109318, 596: 0.0, 834: 1.0, 875: 0.0}",33,single,f,straight,average,,socially,never,graduated from ph.d program,white,65.0,-1,science / tech / engineering,,likes dogs and likes cats,agnosticism and very serious about it,no,english (fluently),Linear Classifiers/159.joblib
Catharine Valerio,"{769: 1.0, 212: 0.0, 895: 0.3149010733571058, 39: 0.657384100146295, 426: 0.6650311072402971, 877: 0.0, 245: 0.13832015868084976, 64: 0.8215952061260753, 887: 1.0, 630: 0.8494177800535511, 999: 0.506709299954193, 840: 0.6931239405262792, 699: 0.0, 477: 0.0, 429: 0.47687707541786406, 312: 0.12250398819646924, 241: 0.3766366663899122, 399: 1.0, 515: 0.5494205509438453, 612: 1.0, 761: 0.7666481436657138, 822: 0.767178502223762}",24,seeing someone,f,straight,fit,mostly other,socially,,graduated from college/university,white,64.0,-1,entertainment / media,,likes dogs,catholicism but not too serious about it,no,english,Linear Classifiers/617.joblib
Amara Cressida,"{182: 0.8606583771281069, 544: 0.7364443201984328, 684: 0.0, 644: 1.0, 635: 0.7809461649850928, 993: 0.0, 574: 0.0, 407: 0.014098816836661587, 198: 0.0, 842: 0.16836904163429534, 112: 0.1462796553900927, 992: 1.0, 114: 0.7913305882424639, 144: 0.0, 250: 0.3570188956887339, 306: 0.346550123109699, 343: 0.6924544508839934, 376: 0.5222557786251198, 473: 0.026811314085087634, 885: 0.15331625404313032, 943: 1.0}",32,single,f,straight,average,mostly anything,socially,never,graduated from college/university,white,64.0,-1,entertainment / media,doesn't have kids,likes dogs and likes cats,christianity but not too serious about it,no,english,Linear Classifiers/934.joblib
Dede Oster,"{212: 0.08243516455214372, 325: 0.0, 941: 0.18973797888818478, 1: 1.0, 42: 1.0, 68: 0.7796451371368711, 237: 1.0, 407: 1.0, 448: 1.0, 474: 0.5393834721493258, 587: 0.0, 601: 0.2621548130947593, 639: 0.6486902938509589, 679: 0.5377566005929806, 681: 0.8745242026328937, 849: 0.0, 878: 1.0, 907: 1.0, 946: 0.0, 984: 0.5855140932093033}",27,single,f,straight,thin,,socially,never,,pacific islander,63.0,-1,rather not say,has a kid,,other,no,english,Linear Classifiers/938.joblib
Tamqrah Rheingold,"{241: 1.0, 347: 0.5057878870387593, 36: 0.5200414809044015, 49: 0.29883385389185946, 135: 0.7949807835938741, 210: 0.2165135896733169, 286: 1.0, 289: 0.7683462885542891, 325: 0.41908868132013366, 327: 0.30984573120734427, 544: 1.0, 595: 0.5413610502444469, 715: 0.38247843006432813, 907: 0.43661928612941203, 943: 0.8964828569689243}",39,single,f,straight,fit,strictly vegan,not at all,never,graduated from college/university,"white, other",63.0,-1,other,"doesn't have kids, but might want them",likes dogs,other and laughing about it,no,"english (fluently), japanese (poorly), other (poorly)",Linear Classifiers/484.joblib
Jordan Nerita,"{737: 0.5151552970767854, 558: 0.6552058705441928, 2: 0.26616804074950284, 419: 0.0, 904: 0.0, 273: 1.0, 44: 0.0, 48: 0.0, 171: 1.0, 172: 1.0, 256: 0.0, 291: 1.0, 325: 0.0, 352: 1.0, 387: 1.0, 396: 1.0, 567: 0.0, 595: 1.0, 603: 1.0, 668: 0.48831621499974265, 920: 0.7082606229318786, 945: 0.16746857251273628}",47,single,f,straight,fit,mostly vegetarian,socially,never,graduated from college/university,white,66.0,100000,artistic / musical / writer,has a kid,likes dogs and likes cats,other and laughing about it,no,"english (fluently), french (fluently), japanese (poorly)",Linear Classifiers/897.joblib
Elfreda Helfand,"{952: 0.8971712869243915, 269: 0.7235474922719072, 315: 0.6224742213185372, 540: 0.5571427613052435, 451: 1.0, 771: 1.0, 595: 0.6727034096760778, 760: 0.0, 913: 0.9418446798993507, 964: 1.0, 469: 0.5241050762011383, 277: 0.6526663992557249, 937: 0.4535384388177297, 916: 0.8665094695368616, 446: 0.6220369080547652, 300: 0.1884037095457889, 177: 0.6191769347594254, 58: 1.0, 624: 0.14878293502084272, 961: 0.462341002000751, 782: 1.0, 694: 0.3716769933958597, 948: 0.5213791896755384, 626: 0.46198730941138244, 3: 0.8542041204532111, 68: 0.06579886807729585, 124: 0.0, 258: 1.0, 311: 0.6997835535726664, 341: 0.5919583221845279, 403: 0.8171870948373514, 482: 0.1930580023199342, 587: 0.09526669480170913, 707: 0.6200525961874988, 812: 0.36957465225494524, 839: 0.0851397858154126, 934: 0.0}",33,single,m,straight,athletic,mostly anything,socially,sometimes,graduated from college/university,asian,70.0,100000,science / tech / engineering,,likes dogs and likes cats,christianity but not too serious about it,trying to quit,"english (fluently), korean (poorly), spanish (okay)",Linear Classifiers/177.joblib
Kellen Cherianne,"{305: 0.0, 470: 1.0, 340: 0.0, 820: 0.7829307989803418, 570: 1.0, 168: 0.0, 870: 1.0, 677: 0.0, 44: 1.0, 306: 1.0, 400: 1.0, 414: 0.0, 491: 0.0, 529: 0.0, 619: 1.0, 707: 1.0, 742: 0.5357985419884077, 746: 0.0, 801: 0.29321861934111304, 832: 0.0, 888: 0.2974534640526887, 895: 0.0, 999: 0.10449969509220836}",38,single,m,gay,athletic,,not at all,never,,hispanic / latin,70.0,-1,artistic / musical / writer,doesn't want kids,likes dogs and likes cats,,no,english (fluently),Linear Classifiers/184.joblib
Ellette Lesley,"{197: 0.6709520498941455, 49: 0.47703828874547094, 239: 0.20785313496436597, 242: 0.20296846870255436, 274: 0.7521139240194206, 491: 0.8434831854159883, 761: 0.25825142332879336, 838: 1.0, 875: 0.291610847232862}",42,single,f,straight,fit,,socially,never,graduated from college/university,asian,67.0,-1,sales / marketing / biz dev,,likes dogs and likes cats,christianity but not too serious about it,no,english,Linear Classifiers/888.joblib
Ariela Honoria,"{659: 0.8851347537110605, 161: 0.1605393348459918, 949: 0.7855553740329819, 87: 0.44389278025940193, 148: 0.9766396915740714, 159: 0.0, 195: 0.0, 390: 1.0, 420: 0.0, 695: 0.39259614567415113, 741: 1.0, 751: 0.7623143605220202, 798: 0.0, 830: 0.8774914391059863, 892: 0.673726479823614, 909: 0.0}",42,single,m,straight,fit,mostly anything,socially,,graduated from college/university,white,70.0,-1,entertainment / media,"doesn't have kids, but might want them",likes dogs and likes cats,agnosticism and laughing about it,no,"english (fluently), french (poorly), spanish (poorly)",Linear Classifiers/525.joblib
Wanda Concha,"{95: 1.0, 374: 0.0, 893: 0.0, 296: 0.5253147973393677, 719: 1.0, 224: 1.0, 989: 0.0, 170: 0.0, 663: 0.0, 740: 1.0, 66: 0.14475070102684295, 36: 1.0, 400: 0.0, 798: 1.0, 876: 0.7815540008997921, 309: 0.0, 791: 0.0, 789: 0.0, 786: 0.0, 581: 0.0, 0: 0.0, 9: 0.0, 26: 0.0, 97: 0.0, 118: 1.0, 308: 0.0, 403: 0.0, 431: 0.0, 468: 1.0, 631: 0.0, 648: 0.0, 699: 0.1622597654084803, 796: 1.0, 992: 0.0}",21,single,f,straight,fit,mostly anything,socially,never,,white,68.0,-1,,,,,when drinking,english,Linear Classifiers/125.joblib
Katuscha Mauer,"{85: 1.0, 64: 0.6781684644152008, 965: 0.22883159832366218, 675: 0.957408171107335, 722: 0.5463175589209004, 29: 1.0, 123: 0.0, 179: 1.0, 242: 0.3187125384554732, 618: 0.09368183970349309, 691: 0.341494696106142, 699: 1.0, 767: 1.0, 883: 0.28963034015117417, 925: 0.30605519951262083}",35,single,m,straight,fit,mostly anything,often,,graduated from masters program,"white, other",73.0,100000,computer / hardware / software,doesn't have kids,likes dogs and has cats,agnosticism,no,english (fluently),Linear Classifiers/664.joblib
Georgetta Ranjiv,"{252: 0.9247579280124774, 372: 1.0, 68: 0.32519567006641403, 128: 0.8458937881345746, 765: 0.8385440535345766, 287: 0.2107900662238542, 703: 0.0, 953: 0.0, 947: 0.8954904145033719, 691: 0.4992866208801554, 881: 0.8331363819093748, 638: 0.3248060181614691, 598: 0.15663122998357704, 956: 0.7571932123321439, 996: 0.9415256023005026, 590: 0.0, 794: 1.0, 674: 1.0, 836: 0.0, 84: 0.0, 722: 0.8069508287616008, 318: 0.6538042958587793, 255: 1.0, 109: 1.0, 177: 0.0, 306: 0.11959580761254274, 314: 0.8751621031502, 389: 0.22148008633878014, 499: 0.9409065626939286, 583: 0.2728386281493619, 608: 0.4343330162071303, 668: 0.8222502221499904, 713: 0.3221130854246076, 822: 0.95003426927751, 831: 0.971986777702122, 899: 1.0, 926: 0.40443155934532843, 972: 1.0}",38,single,f,straight,fit,mostly vegetarian,rarely,never,graduated from masters program,white,64.0,-1,science / tech / engineering,,,,no,"english (fluently), french (fluently), spanish (okay), other (fluently)",Linear Classifiers/349.joblib
Jaime Cath,"{492: 0.3749000691026785, 395: 0.21110011904390902, 831: 0.0, 885: 0.0, 790: 1.0, 63: 0.2080849403437055, 180: 0.06948324430046826, 738: 0.0, 632: 0.8056364562971248, 717: 0.0, 484: 0.0, 781: 0.33665317077243717, 448: 0.4940545636868632, 548: 0.41812354754687986, 400: 0.20507193336636975, 966: 1.0, 596: 1.0, 47: 0.7507399908079728, 356: 0.4260404941456506, 546: 0.0, 616: 0.9499306489838144, 38: 0.3621873092564796, 878: 0.0, 66: 0.0, 813: 0.0, 165: 0.0, 205: 0.9001358206901049, 681: 0.0, 707: 0.7338998335980524, 730: 0.0, 884: 0.0, 964: 0.0}",34,single,f,straight,thin,,rarely,sometimes,dropped out of ph.d program,"asian, white",64.0,-1,artistic / musical / writer,"doesn't have kids, but might want them",has dogs and likes cats,,no,"english (fluently), italian (okay), japanese (poorly)",Linear Classifiers/407.joblib
Micheline Hourigan,"{457: 0.0, 870: 0.4887183992595091, 95: 0.0, 918: 0.2925100234850301, 921: 0.0, 110: 0.3735019973249353, 198: 0.0, 755: 0.0, 675: 0.0, 3: 0.2676992556418488, 10: 0.11989021186047422, 227: 0.158003593541031, 313: 0.3286212278944157, 341: 0.31765820878259865, 431: 0.9422126512687005, 459: 0.5291271975028035, 513: 0.0, 678: 0.0, 696: 0.0, 741: 1.0, 782: 0.5181983679147425, 862: 0.1420554514395126, 934: 0.6453450883118163, 968: 0.744704886360576}",27,single,m,straight,fit,,,,graduated from college/university,white,71.0,-1,transportation,,,atheism,,"english, spanish (poorly)",Linear Classifiers/762.joblib
Noelle Iaverne,"{473: 0.40723413847361734, 364: 0.0, 432: 1.0, 460: 1.0, 153: 1.0, 218: 0.0, 338: 1.0, 456: 1.0, 573: 0.0, 762: 0.9143549537449278, 788: 0.06684524242178469, 886: 1.0, 957: 1.0}",29,single,m,straight,thin,,socially,never,,white,71.0,-1,sales / marketing / biz dev,,,,no,english (fluently),Linear Classifiers/316.joblib
Dede Boehike,"{575: 0.7012834233646179, 648: 0.7303101894990744, 528: 0.5112216835094618, 303: 1.0, 936: 0.4716671507367729, 13: 0.0, 319: 0.2063442230810173, 106: 0.6797028048825338, 639: 0.10174388940507129, 54: 0.17209037838835783, 283: 0.36726971427745925, 440: 0.2065321268605107, 467: 0.7958717112700193, 527: 1.0, 583: 0.17232998857037884, 740: 0.9634817430474925, 852: 0.5401794550178818}",27,single,f,bisexual,curvy,,socially,,graduated from college/university,"white, other",62.0,-1,artistic / musical / writer,,likes dogs and likes cats,agnosticism and laughing about it,no,"english (fluently), spanish (okay)",Linear Classifiers/99.joblib
Jinny Dalli,"{425: 1.0, 657: 1.0, 502: 0.0, 963: 0.7627158296201118, 728: 0.3946355362442895, 543: 0.0, 779: 0.0, 153: 0.0, 645: 0.0, 366: 0.0, 131: 0.0, 265: 0.0, 926: 0.7074814505889049, 499: 1.0, 659: 0.0, 591: 0.0, 25: 0.0, 700: 1.0, 35: 0.0, 93: 1.0, 148: 0.0, 228: 0.0, 257: 1.0, 426: 1.0, 480: 1.0, 518: 0.0, 593: 0.0, 683: 1.0, 785: 0.9800000000034452, 810: 0.0, 896: 0.0, 905: 0.0, 938: 1.0}",23,single,m,bisexual,fit,mostly anything,,,graduated from college/university,,67.0,-1,artistic / musical / writer,,likes dogs,,no,"english (fluently), latin (poorly)",Linear Classifiers/260.joblib
Clary Thornburg,"{260: 0.5178432031887921, 207: 0.614526215520578, 211: 0.9579629802363576, 376: 0.7129364363791589, 664: 0.4858490866454106, 725: 0.0, 741: 0.9641940042091538, 745: 0.0, 791: 0.8381165409002536, 801: 0.8668502760401025, 930: 0.6647055529612519, 950: 1.0, 973: 0.2523116141140884}",33,single,m,straight,a little extra,mostly anything,socially,sometimes,,"hispanic / latin, white",67.0,-1,other,doesn't want kids,has dogs,atheism and laughing about it,yes,english (fluently),Linear Classifiers/265.joblib
