name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Allis Sawtelle,"{703: 1, 50: 0.26204900868444425, 396: 0.1465424501480117, 344: 0.1255176562381044, 345: 1, 647: 0.6938907027043328, 218: 0.3677147342755911, 229: 0.47937806545702144, 237: 0.8249343799536335, 252: 0, 329: 0, 395: 0.21633568450331553, 439: 0, 503: 1, 525: 0.190729142958163, 626: 1, 684: 0.6592311445339869, 713: 0, 798: 0.25027589778546755, 947: 0.8698906374928448}",55,single,f,straight,curvy,,socially,,graduated from college/university,white,66.0,-1,other,has kids,likes dogs and has cats,,no,english,Linear Classifiers/739.joblib
Hettie Arvo,"{192: 0.9927047392895672, 546: 0, 777: 0, 469: 0.23421340440160243, 969: 0.8249764689709806, 619: 0.8288698014594349, 823: 0.7991496499625428, 228: 0, 119: 0.49065912821831414, 172: 0.6797642001084876, 424: 0.06645877148361734, 475: 0.5511810697592541, 574: 1, 723: 0.5705687662679937, 830: 0.877025479599117, 908: 0.0879397461832947, 950: 1, 989: 0, 994: 0.5500313854154739}",45,single,m,straight,average,mostly anything,socially,never,college/university,asian,65.0,-1,science / tech / engineering,has a kid,,christianity,no,"english (okay), tagalog (fluently)",Linear Classifiers/415.joblib
Catharine Georgy,"{381: 0, 785: 0.11697198632140715, 879: 0, 36: 0.2510998858732503, 168: 0.6083321425624515, 530: 0.2940666306526971, 689: 0, 264: 0.23921492318411186, 432: 1, 360: 0.36152037887933375, 209: 0.025386551861536155, 480: 1, 170: 0, 66: 0.7484879881328146, 104: 0, 528: 0.04872625522843954, 934: 1, 656: 1, 510: 1, 274: 0.9607387099307303, 199: 1, 214: 1, 230: 0.598137020878009, 338: 0.06197393024189868, 352: 1, 657: 0.7771273379877304, 663: 0.5443732151272762, 730: 0.8596312931989702, 878: 0.8345714173114258, 931: 1}",49,single,f,straight,average,mostly anything,socially,never,,white,69.0,-1,,has kids,has dogs and likes cats,christianity but not too serious about it,no,english,Linear Classifiers/48.joblib
Chloris Abernon,"{950: 0, 988: 0, 35: 0, 129: 0, 179: 0, 218: 0.5006275121278294, 318: 0.6073647979568827, 481: 0.2283711883732893, 496: 0, 616: 1, 705: 0, 709: 0.0034136211239561565, 739: 0.45390456347858266}",21,single,m,straight,skinny,mostly anything,socially,,working on college/university,white,71.0,-1,computer / hardware / software,,likes dogs and likes cats,atheism but not too serious about it,no,"english (fluently), french (okay), c++ (fluently), lisp (poorly)",Linear Classifiers/40.joblib
Eolanda Cookie,"{550: 1, 215: 1, 36: 0.3884771983189399, 862: 1, 809: 1, 377: 0.9998767956929626, 859: 1, 438: 0.5131470900417874, 750: 0, 531: 0, 468: 0, 376: 0, 332: 0.5315270192355843, 64: 0.9477576998562665, 67: 0.47910819812914696, 307: 0, 390: 1, 551: 0, 775: 0.45297036512914346, 784: 1, 804: 0.016203051970087756, 866: 1, 912: 0}",27,single,f,straight,curvy,,socially,never,graduated from med school,indian,61.0,-1,sales / marketing / biz dev,,likes dogs,hinduism but not too serious about it,no,english (fluently),Linear Classifiers/245.joblib
Estell Poppy,"{273: 0.15368034167548972, 210: 1, 416: 1, 18: 0.06904158880996336, 573: 1, 113: 0.11856084499718422, 183: 0, 298: 0.6382489012778021, 310: 1, 331: 1, 489: 0.7928843087744091, 602: 0, 604: 1, 609: 0.2891146005363381, 807: 0.7059565035066018, 820: 1, 849: 0, 896: 0}",24,single,f,straight,,,socially,,graduated from college/university,indian,68.0,-1,,,,,,english (fluently),Linear Classifiers/171.joblib
Marsiella Neils,"{483: 1, 433: 1, 8: 0, 760: 0.8238305536127584, 839: 0.37767405213696126, 789: 0, 178: 1, 895: 0.8490200443676956, 176: 0.3830933442311535, 534: 0.5937586625284075, 89: 0.7122739830600366, 124: 1, 231: 0.4442653699825154, 327: 0.7312015690830966, 378: 0.7024640672502711, 382: 0.3340474322377318, 509: 0.64602847189329, 536: 0.20111296180481286, 557: 0.5071175390536444, 616: 0.018665229351357837, 751: 0, 826: 0.5077453130737979, 829: 0.08711137226458643, 845: 0.9001742154252321, 927: 0.9924373254970584, 967: 0}",25,single,f,straight,skinny,mostly anything,socially,never,graduated from college/university,indian,63.0,-1,executive / management,,,other and somewhat serious about it,no,"english (fluently), hindi (okay)",Linear Classifiers/752.joblib
Vonny Quent,"{573: 0.23681796814693357, 864: 0.6237171506741683, 466: 0.921312548931279, 649: 0.31855658777124995, 575: 0, 400: 0.8533197522932605, 994: 0.22189663551311956, 36: 0.3871343802480012, 378: 0.4234894995860081, 255: 0.24122360464062576, 169: 0.7235501610431521, 719: 1, 527: 0.5426098274596303, 39: 1, 524: 0.4871501132645859, 918: 0.6741351341858355, 18: 0.8462376763257486, 243: 0.8601236288613814, 993: 1, 615: 0.07832938118173027, 750: 0.6060883594676185, 280: 1, 82: 0, 125: 0.4888251577742082, 129: 0.5192998277434242, 260: 0, 268: 0.7448032942901177, 354: 0.8296398614785363, 521: 1, 593: 0, 760: 0, 786: 0, 823: 0.08254925349434883, 852: 0.02475958549428059, 890: 1}",44,seeing someone,f,straight,thin,mostly vegetarian,socially,sometimes,graduated from college/university,white,63.0,-1,artistic / musical / writer,has kids,likes dogs and has cats,other and laughing about it,when drinking,english (fluently),Linear Classifiers/222.joblib
Dorthy Yorick,"{344: 0.6680670306342382, 784: 0, 867: 1, 753: 0, 434: 1, 782: 0.9266992003583465, 734: 0, 575: 0, 855: 0, 338: 0, 244: 0.34187738442588755, 989: 0, 751: 1, 554: 1, 12: 1, 469: 1, 492: 1, 851: 0.34310354579542457, 893: 0.411490930817179, 163: 1, 519: 0, 65: 0.4405888450895763, 97: 0, 251: 0, 408: 0, 472: 0, 494: 0, 504: 0, 567: 0.5984009568350371, 744: 0, 746: 1, 757: 0.5691942214773718, 901: 0.7190670406953865, 936: 0}",52,single,m,straight,athletic,strictly anything,rarely,never,,,72.0,-1,other,has kids,likes dogs and likes cats,other and laughing about it,no,"english (fluently), spanish (okay), french (poorly)",Linear Classifiers/13.joblib
Alleen Klemperer,"{595: 0, 993: 0.707130229424692, 795: 0.24583789409652335, 564: 0, 410: 0.9212775989928947, 198: 1, 768: 1, 216: 0, 256: 1, 112: 0.18044230283074292, 660: 0.4432600469806256, 86: 0, 331: 1, 371: 0.663588110596848, 435: 0.3437255080116932, 448: 0.46555591292326914, 557: 0.5087590529558863, 568: 0.6725512777203138, 849: 0, 878: 0, 971: 1, 987: 0.481464183115178}",30,single,f,straight,fit,mostly anything,rarely,sometimes,college/university,white,66.0,40000,sales / marketing / biz dev,"doesn't have kids, and doesn't want any",likes dogs and likes cats,atheism,no,"english (fluently), spanish (poorly)",Linear Classifiers/775.joblib
Kore Han,"{270: 0.3201389094202477, 611: 0.4247569826013986, 158: 0.6272239868018621, 635: 0.6993303940245532, 849: 0, 358: 0.23252090998506825, 590: 0.3859412168584009, 605: 0.02736591709732883, 274: 0.7547147424863337, 647: 0.02336986725232859, 353: 1, 398: 0.23469405540149046, 376: 0.11749771554112454, 890: 1, 241: 0, 895: 0.126229535739242, 431: 0.3376253075037803, 617: 0, 65: 0.9558312335539958, 126: 0.7101263132028629, 257: 0, 421: 0.32249934056329765, 704: 0.29517279860777323, 910: 0.6851735009612182, 976: 0}",58,single,f,straight,curvy,anything,socially,never,graduated from masters program,white,64.0,-1,executive / management,has a kid,has cats,judaism and laughing about it,no,"english, english (fluently), hebrew (poorly), spanish (poorly), french (poorly)",Linear Classifiers/103.joblib
Kirstin Jerold,"{432: 1, 727: 0.8452527129094083, 38: 0, 480: 0, 631: 1, 42: 0.789785186880728, 135: 1, 408: 0, 776: 1, 781: 0.6475154543981425, 170: 1, 837: 0.05578893096103599, 434: 0, 31: 0.8007488753636505, 662: 0, 402: 0, 561: 1, 664: 0.25578877958528423, 368: 1, 213: 0, 857: 0, 736: 1, 59: 0, 94: 1, 212: 1, 277: 0.8045844001720237, 291: 1, 302: 0, 311: 0, 512: 0.42816899703377764, 566: 0, 840: 0, 909: 0.7418881081969673}",33,single,f,straight,average,strictly anything,socially,,graduated from college/university,white,63.0,-1,other,"doesn't have kids, but wants them",likes dogs and has cats,judaism and laughing about it,no,"english (fluently), spanish (okay)",Linear Classifiers/194.joblib
Ayn Peg,"{383: 1, 54: 0.9801273400280035, 910: 0, 57: 0.45478352920883225, 819: 1, 2: 0.2258697862447896, 161: 0, 882: 0, 852: 0.9181078509974139, 215: 0, 397: 0.6486501807262766, 891: 0, 675: 0.07297753943462126, 240: 1, 610: 1, 659: 0.08768840046643334, 790: 0.8684434171908553, 495: 0, 219: 0, 25: 0.6187398744835981, 294: 0, 371: 0, 385: 1, 392: 0, 483: 0, 502: 0, 517: 0.1443088348749999, 592: 0}",44,single,f,straight,fit,mostly anything,socially,never,graduated from masters program,white,68.0,-1,executive / management,has kids,,judaism,no,english (fluently),Linear Classifiers/59.joblib
Quintina Merriott,"{605: 1, 205: 0.34381466413876316, 556: 1, 26: 0.6501366128243964, 69: 0, 952: 0, 33: 1, 238: 1, 309: 0, 489: 0.8963097478376136, 710: 1, 328: 0, 546: 0, 142: 0, 47: 0, 237: 1, 243: 0.8651986799536755, 307: 1, 472: 0.21537799954004555, 473: 0, 650: 0, 707: 0.35193665771764726, 811: 0.9756077662416871, 817: 0.09402667928444508, 821: 0.5620281788569921, 998: 1}",31,single,f,straight,fit,strictly anything,often,never,two-year college,white,69.0,-1,medicine / health,,,,,english,Linear Classifiers/867.joblib
Dorothy Grimbly,"{557: 0.8926062833074111, 674: 1, 699: 0.8479900002045149, 440: 0.3706329083573232, 407: 0.7470695776534839, 47: 0.4610507682792955, 834: 0.8455502931756431, 260: 0.6658178619396393, 182: 0, 921: 0.37962096933394385, 485: 0, 82: 0.5370662093529033, 102: 0.7499522822304474, 114: 0, 153: 0.9585500443262491, 155: 1, 157: 0.8306109758535083, 328: 0.7356034821913644, 355: 1, 474: 1, 550: 1, 581: 0.5678225868245317, 616: 0.6759804676220895, 718: 1, 729: 0.7124325875603077, 888: 1, 965: 1}",38,single,f,straight,curvy,strictly anything,socially,sometimes,graduated from masters program,"indian, white, other",67.0,80000,science / tech / engineering,,likes dogs and likes cats,other but not too serious about it,no,"english, spanish (poorly), french (poorly)",Linear Classifiers/930.joblib
Tressa Tengdin,"{840: 0, 887: 0, 89: 0.7506729706618138, 392: 0.5079737224685204, 61: 0, 149: 0, 69: 0, 1: 0.48704123743759986, 895: 0, 548: 0.9139089648521264, 684: 0, 708: 1, 237: 0, 517: 0, 744: 0.11832012989340335, 206: 1, 211: 0.8924048980296799, 231: 0, 337: 1, 366: 1, 376: 0, 678: 0.5319673306180306, 707: 1, 785: 0, 797: 0, 914: 0.08123536574182211, 961: 0}",47,single,f,straight,average,mostly anything,rarely,never,graduated from masters program,"hispanic / latin, white",63.0,-1,executive / management,"doesn't have kids, but wants them",likes dogs and likes cats,catholicism but not too serious about it,no,"english (fluently), spanish (fluently)",Linear Classifiers/509.joblib
Elie Travax,"{361: 0, 13: 0.08444465858808092, 335: 0, 570: 0.06716903388825646, 72: 0, 768: 0.3121533338746121, 730: 0, 105: 0.09403954316441854, 294: 0, 203: 0, 493: 0, 180: 0.8348520082125905, 457: 0.8335318420556156, 75: 0.8703499649965087, 97: 0.09066372258244404, 167: 0.5606886576208769, 171: 0.8335342043017745, 276: 1, 313: 0.32180945266273153, 405: 0.16601028415447416, 431: 0.7543832259798737, 480: 0.5932392111550766, 542: 0, 736: 0}",29,single,m,straight,thin,,socially,,graduated from masters program,indian,74.0,-1,science / tech / engineering,,,,,"english (fluently), french (fluently), other (fluently), c++ (poorly)",Linear Classifiers/27.joblib
Peri Glenden,"{582: 0.588479933295555, 25: 0.7321103650873069, 58: 0.06140503579808576, 100: 0.7228641927860522, 573: 0.8467830595771113, 892: 0, 987: 0.5061793953987743, 208: 0, 672: 0.8458085113369882, 15: 0.254803999310361, 981: 0, 692: 0, 217: 0.7593213409289983, 29: 0.5561915612592123, 353: 0.13602011542165493, 534: 0.5213124744106632, 581: 0.7038081227323996, 632: 0.9385191432523947, 663: 1, 664: 0.33134649245298586, 771: 0.2043990352856715, 777: 1, 918: 0.9031708023841529, 927: 0.44888144142987274, 959: 0, 963: 0.6925052780974508}",28,available,m,bisexual,fit,mostly vegetarian,often,sometimes,dropped out of college/university,white,68.0,-1,science / tech / engineering,,likes dogs and dislikes cats,other and somewhat serious about it,no,"english (fluently), spanish (poorly)",Linear Classifiers/919.joblib
Damaris Lubin,"{748: 0, 972: 0.7405470389560681, 365: 0, 397: 0.34230990045144516, 965: 0.15611885561152428, 297: 0.31272387694215253, 89: 0.39787319641372765, 833: 0.22236564534326875, 638: 0.4117036590984793, 140: 0.5721187735573687, 23: 0.5389780044651589, 735: 1, 48: 0, 87: 0.8330002854354679, 225: 0.170461147737911, 721: 0.3628467569262075, 613: 0, 204: 0.22416974403064382, 250: 0.7980260152278246, 313: 0.1869984794675914, 350: 0.6483699219488825, 353: 0.8446243742379365, 393: 0.8180970847414256, 614: 0.6391307636289032, 647: 0.753405061648325, 723: 0, 750: 1, 752: 0.7615914511935099, 807: 0.5871774189324943, 887: 0.5553043256364523}",40,single,f,gay,athletic,,socially,,,white,67.0,-1,artistic / musical / writer,"doesn't have kids, but might want them",likes dogs,,no,english,Linear Classifiers/766.joblib
Nessie Carlson,"{740: 0, 30: 0.25753675365644924, 756: 1, 896: 0.1316560063472565, 878: 0, 452: 1, 288: 0.2510927835406549, 66: 0, 469: 0, 416: 0.2671038891303241, 818: 0.6964868102398203, 49: 0, 588: 1, 788: 0.7390790485362149, 394: 0.7342954394718508, 609: 0, 480: 0.20684354944378391, 61: 0, 37: 0.33348433233932884, 630: 1, 232: 0.5898015719636982, 233: 0.17436070764401945, 411: 0.21306142745801626, 443: 0.5613206447767052, 576: 0.5882519160093529, 579: 0.9723184149511894, 620: 0.7083076574632261, 649: 0.2376595978438334, 793: 0.1590517878780835, 895: 0, 961: 1}",64,single,f,straight,average,mostly anything,rarely,never,graduated from college/university,white,67.0,-1,other,has kids,has dogs,catholicism but not too serious about it,no,english,Linear Classifiers/464.joblib
Rori Marden,"{251: 0.9001985715950975, 391: 0.7185463376554917, 653: 0.3086592987482375, 136: 0.3431791795850935, 662: 0.8187570569398954, 350: 0, 138: 0.9369989969907327, 146: 1, 162: 0.8213198601517329, 249: 0.300835993720147, 753: 0, 743: 1, 67: 0, 90: 1, 129: 0, 278: 0, 354: 0.13726366607234453, 527: 0.15292830477206176, 734: 0.236131067517666, 875: 0.6487084623430527}",52,single,f,straight,average,,socially,never,graduated from masters program,black,63.0,-1,executive / management,,has dogs,catholicism but not too serious about it,no,english,Linear Classifiers/862.joblib
Lelah Keelia,"{156: 1, 489: 0.4194101601288258, 427: 0, 819: 0, 848: 0.2606494404852233, 277: 1, 588: 0, 832: 1, 74: 0.887654364091035, 354: 0.42378197499544523, 377: 1, 440: 0, 453: 0, 470: 0.15199332267142118, 539: 0.34348091787349855, 563: 0, 580: 0.4419642436440956, 679: 1, 690: 0.6463827993338693, 815: 1, 828: 0.4356400749505047, 841: 1, 894: 0.49329466970595703, 975: 0}",37,single,m,straight,athletic,mostly vegetarian,socially,never,graduated from college/university,,64.0,-1,computer / hardware / software,,likes dogs and likes cats,agnosticism and laughing about it,no,english (fluently),Linear Classifiers/81.joblib
Kamilah Demitria,"{504: 0, 205: 0.7122677046716692, 80: 1, 316: 0.9957741416977905, 718: 0, 728: 0.49971470666132495, 48: 1, 492: 0.22663738082791635, 690: 0.7103369460732827, 122: 0.48046528048849685, 689: 0.33378547296111066, 350: 0, 81: 0.3180986478092504, 752: 0.5914908950903519, 781: 0.7546818241197613, 681: 1, 227: 0, 860: 0.818862257824025, 3: 0.04652461015016329, 101: 0.8604389319716339, 199: 0, 218: 1, 264: 0.7198652240407639, 327: 0, 338: 0.4081271395414651, 394: 0, 438: 0.7376950877237354, 563: 1, 593: 1, 596: 0.38055915700428694, 663: 1, 772: 0.44898057013538145, 821: 0.43751394540505756}",33,single,f,straight,curvy,mostly anything,socially,,graduated from two-year college,white,67.0,-1,other,,likes dogs and likes cats,agnosticism,no,english,Linear Classifiers/328.joblib
Kristina Karylin,"{205: 0.1935009748203037, 450: 0, 615: 0, 155: 0.622754519854061, 747: 1, 524: 0.25309024262666135, 937: 0, 60: 1, 978: 0, 502: 0, 340: 0.14723034371541532, 393: 0.3997551843381274, 649: 0, 699: 0, 302: 0.08110726772619936, 238: 0.5692818303905077, 632: 0.6614630660473851, 947: 0.3815368487358458, 688: 0.015592939046314314, 493: 0, 703: 0.5385574288334017, 918: 0.539321913480589, 125: 0, 537: 1, 930: 0.7676835182645848, 178: 0.0945117235256997, 201: 0.44303137070933263, 301: 0, 474: 0.7043969749202784, 651: 0, 720: 1, 740: 0.07279286726854506, 758: 0.48659139972310494, 900: 0.6560555700247305, 976: 0.5549379514731375}",58,married,m,straight,thin,,socially,never,graduated from college/university,white,72.0,-1,,has kids,has dogs,,no,english,Linear Classifiers/600.joblib
Kaja Penelopa,"{657: 0, 400: 1, 366: 0.6018301541842552, 273: 0.6370474813470866, 0: 0.7225479431091015, 129: 1, 320: 0.7040236871114738, 339: 0.6343394808896292, 397: 0.2620866671260478, 451: 1, 615: 1, 619: 0.7391616221918591, 714: 0, 810: 0, 830: 0.3433391879693035, 873: 0.16556224767554895}",43,single,m,straight,athletic,,socially,,graduated from masters program,white,72.0,150000,other,has a kid,likes dogs and likes cats,,no,"english, spanish (okay), yiddish (poorly)",Linear Classifiers/0.joblib
Aurore Romelda,"{892: 0, 54: 0.19425987255900345, 426: 0.588972070010354, 995: 1, 219: 1, 406: 1, 799: 0.28539609036794467, 317: 0.7405798295064354, 36: 0, 555: 0, 522: 0, 537: 0, 386: 1, 331: 0.7251022348295413, 662: 0, 695: 0, 278: 0, 752: 0.376373062628236, 15: 0.5162188176615956, 62: 0, 97: 1, 178: 0, 277: 0.2858384846185089, 313: 0, 371: 1, 402: 1, 442: 0, 468: 0, 554: 0.8095054355660718, 742: 1, 838: 0, 873: 1, 967: 0, 975: 1}",27,single,m,straight,athletic,,socially,never,college/university,,65.0,-1,computer / hardware / software,doesn't have kids,,,no,english,Linear Classifiers/951.joblib
Ruthe Johanna,"{702: 0.09570434074958811, 76: 0.7214198080422141, 588: 0.6465517303149948, 667: 0.3994004535089788, 943: 1, 652: 0.7417724082549237, 446: 0.234146029276876, 137: 0.9606050108456619, 26: 0.4539468594967744, 102: 1, 147: 1, 148: 0.3285880234158407, 269: 0.2911591174500474, 309: 0.6534359661940585, 461: 0, 474: 0.3336725259908411, 544: 0.40729459569821014, 602: 0.7874020014139247, 752: 1, 845: 0.84033792472334, 896: 0.8784530722320611, 900: 0.938912967625606, 992: 0.6849228417894131, 993: 0.6981828823226945}",57,single,f,straight,a little extra,anything,not at all,never,graduated from college/university,white,68.0,-1,hospitality / travel,,likes dogs and likes cats,catholicism and somewhat serious about it,no,"english (fluently), french (okay)",Linear Classifiers/155.joblib
Josephine Celestine,"{891: 0.5649531792145002, 724: 1, 230: 1, 681: 0, 132: 0, 377: 0.19938557802710832, 671: 0.8539986810756881, 650: 1, 115: 0.8540193964184377, 769: 0.34056244744734876, 188: 0.1487799862482051, 285: 1, 803: 1, 274: 0.8435587687903006, 176: 0.6860602714264195, 491: 0.06297240872164966, 191: 1, 889: 0.41791400670978884, 1: 0.7068221411601128, 14: 0.4467228057775179, 28: 0.18027230653799808, 183: 0.6465840195017556, 224: 0.028018594303730993, 250: 0.8050055684940185, 275: 1, 595: 0.26591162335664453, 710: 0.5767574503982624, 785: 0, 824: 0, 828: 0.3312285285433827, 849: 0, 866: 0.29514345426621524}",64,single,f,straight,athletic,mostly vegetarian,socially,never,graduated from masters program,white,69.0,60000,banking / financial / real estate,,,judaism but not too serious about it,no,"english, spanish (poorly)",Linear Classifiers/324.joblib
